,date,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,HouseConsum
47,2016-01-12 00:50:00,5.133333333333329,737.4,92.0,6.0,37.0,3.9333333333333296,0.1111111111111111
48,2016-01-12 01:00:00,5.1,737.5,92.0,6.0,40.0,3.9,0.1111111111111111
49,2016-01-12 01:10:00,5.11666666666667,737.6333333333331,92.0,5.8333333333333295,40.0,3.9166666666666705,0.10833333333333332
50,2016-01-12 01:20:00,5.133333333333329,737.766666666667,92.0,5.66666666666667,40.0,3.9333333333333296,0.03611111111111111
51,2016-01-12 01:30:00,5.15,737.9,92.0,5.5,40.0,3.95,0.013888888888888888
52,2016-01-12 01:40:00,5.16666666666667,738.033333333333,92.0,5.3333333333333295,40.0,3.9666666666666694,0.011111111111111112
53,2016-01-12 01:50:00,5.18333333333333,738.1666666666669,92.0,5.16666666666667,40.0,3.9833333333333294,0.013888888888888888
54,2016-01-12 02:00:00,5.2,738.2999999999998,92.0,5.0,40.0,4.0,0.011111111111111112
55,2016-01-12 02:10:00,5.133333333333329,738.4,92.0,4.8333333333333295,40.0,3.9333333333333296,0.013888888888888888
56,2016-01-12 02:20:00,5.06666666666667,738.5,92.0,4.66666666666667,40.0,3.86666666666667,0.013888888888888888
57,2016-01-12 02:30:00,5.0,738.6,92.0,4.5,40.0,3.8,0.013888888888888888
58,2016-01-12 02:40:00,4.93333333333333,738.7,92.0,4.3333333333333295,40.0,3.7333333333333294,0.011111111111111112
59,2016-01-12 02:50:00,4.86666666666667,738.7999999999998,92.0,4.16666666666667,40.0,3.6666666666666705,0.011111111111111112
60,2016-01-12 03:00:00,4.8,738.9,92.0,4.0,40.0,3.6,0.008333333333333333
61,2016-01-12 03:10:00,4.81666666666667,739.016666666667,92.1666666666667,4.3333333333333295,40.0,3.6333333333333298,0.005555555555555556
62,2016-01-12 03:20:00,4.8333333333333295,739.1333333333331,92.3333333333333,4.66666666666667,40.0,3.6666666666666705,0.005555555555555556
63,2016-01-12 03:30:00,4.85,739.25,92.5,5.0,40.0,3.7,0.011111111111111112
64,2016-01-12 03:40:00,4.86666666666667,739.366666666667,92.6666666666667,5.3333333333333295,40.0,3.7333333333333294,0.013888888888888888
65,2016-01-12 03:50:00,4.883333333333329,739.483333333333,92.8333333333333,5.66666666666667,40.0,3.7666666666666706,0.013888888888888888
66,2016-01-12 04:00:00,4.9,739.6,93.0,6.0,40.0,3.8,0.011111111111111112
67,2016-01-12 04:10:00,4.91666666666667,739.65,92.6666666666667,5.8333333333333295,40.0,3.7666666666666706,0.013888888888888888
68,2016-01-12 04:20:00,4.93333333333333,739.7,92.3333333333333,5.66666666666667,40.0,3.7333333333333294,0.011111111111111112
69,2016-01-12 04:30:00,4.95,739.75,92.0,5.5,40.0,3.7,0.011111111111111112
70,2016-01-12 04:40:00,4.96666666666667,739.7999999999998,91.6666666666667,5.3333333333333295,40.0,3.6666666666666705,0.011111111111111112
71,2016-01-12 04:50:00,4.98333333333333,739.85,91.3333333333333,5.16666666666667,40.0,3.6333333333333298,0.016666666666666666
72,2016-01-12 05:00:00,5.0,739.9,91.0,5.0,40.0,3.6,0.013888888888888888
73,2016-01-12 05:10:00,4.98333333333333,739.966666666667,91.6666666666667,4.8333333333333295,40.0,3.6833333333333296,0.013888888888888888
74,2016-01-12 05:20:00,4.96666666666667,740.033333333333,92.3333333333333,4.66666666666667,40.0,3.7666666666666706,0.011111111111111112
75,2016-01-12 05:30:00,4.95,740.1,93.0,4.5,40.0,3.85,0.011111111111111112
76,2016-01-12 05:40:00,4.93333333333333,740.1666666666669,93.6666666666667,4.3333333333333295,40.0,3.9333333333333296,0.011111111111111112
77,2016-01-12 05:50:00,4.91666666666667,740.233333333333,94.3333333333333,4.16666666666667,40.0,4.01666666666667,0.011111111111111112
78,2016-01-12 06:00:00,4.9,740.2999999999998,95.0,4.0,40.0,4.1,0.013888888888888888
79,2016-01-12 06:10:00,4.93333333333333,740.4333333333329,94.6666666666667,4.16666666666667,38.16666666666669,4.1,0.022222222222222223
80,2016-01-12 06:20:00,4.96666666666667,740.5666666666668,94.3333333333333,4.3333333333333295,36.3333333333333,4.1,0.011111111111111112
81,2016-01-12 06:30:00,5.0,740.7,94.0,4.5,34.5,4.1,0.008333333333333333
82,2016-01-12 06:40:00,5.03333333333333,740.833333333333,93.6666666666667,4.66666666666667,32.66666666666669,4.1,0.008333333333333333
83,2016-01-12 06:50:00,5.06666666666667,740.966666666667,93.3333333333333,4.8333333333333295,30.8333333333333,4.1,0.008333333333333333
84,2016-01-12 07:00:00,5.1,741.1,93.0,5.0,29.0,4.1,0.01388888888888889
85,2016-01-12 07:10:00,5.1,741.216666666667,92.6666666666667,5.0,30.8333333333333,4.05,0.016666666666666666
86,2016-01-12 07:20:00,5.1,741.333333333333,92.3333333333333,5.0,32.66666666666669,4.0,0.022222222222222223
87,2016-01-12 07:30:00,5.1,741.45,92.0,5.0,34.5,3.95,0.022222222222222223
88,2016-01-12 07:40:00,5.1,741.5666666666668,91.6666666666667,5.0,36.3333333333333,3.9,0.025
89,2016-01-12 07:50:00,5.1,741.6833333333329,91.3333333333333,5.0,38.16666666666669,3.85,0.025
90,2016-01-12 08:00:00,5.1,741.7999999999998,91.0,5.0,40.0,3.8,0.044444444444444446
91,2016-01-12 08:10:00,5.05,741.8833333333331,91.0,5.0,40.0,3.7333333333333294,0.03888888888888889
92,2016-01-12 08:20:00,5.0,741.966666666667,91.0,5.0,40.0,3.6666666666666705,0.02777777777777778
93,2016-01-12 08:30:00,4.95,742.0499999999998,91.0,5.0,40.0,3.6,0.016666666666666666
94,2016-01-12 08:40:00,4.9,742.1333333333331,91.0,5.0,40.0,3.53333333333333,0.016666666666666666
95,2016-01-12 08:50:00,4.85,742.216666666667,91.0,5.0,40.0,3.4666666666666694,0.016666666666666666
96,2016-01-12 09:00:00,4.8,742.2999999999998,91.0,5.0,40.0,3.4,0.013888888888888888
97,2016-01-12 09:10:00,4.883333333333329,742.3833333333331,91.0,5.0,38.16666666666669,3.4833333333333294,0.016666666666666666
98,2016-01-12 09:20:00,4.96666666666667,742.466666666667,91.0,5.0,36.3333333333333,3.56666666666667,0.013888888888888888
99,2016-01-12 09:30:00,5.05,742.5499999999998,91.0,5.0,34.5,3.65,0.008333333333333333
100,2016-01-12 09:40:00,5.133333333333329,742.6333333333331,91.0,5.0,32.66666666666669,3.7333333333333294,0.011111111111111112
101,2016-01-12 09:50:00,5.21666666666667,742.716666666667,91.0,5.0,30.8333333333333,3.8166666666666704,0.008333333333333333
102,2016-01-12 10:00:00,5.3,742.7999999999998,91.0,5.0,29.0,3.9,0.07222222222222222
103,2016-01-12 10:10:00,5.48333333333333,742.8833333333331,90.1666666666667,5.0,30.8333333333333,3.95,0.1388888888888889
104,2016-01-12 10:20:00,5.66666666666667,742.966666666667,89.3333333333333,5.0,32.66666666666669,4.0,0.125
105,2016-01-12 10:30:00,5.85,743.0499999999998,88.5,5.0,34.5,4.05,0.016666666666666666
106,2016-01-12 10:40:00,6.03333333333333,743.1333333333331,87.6666666666667,5.0,36.3333333333333,4.1,0.016666666666666666
107,2016-01-12 10:50:00,6.21666666666667,743.216666666667,86.8333333333333,5.0,38.16666666666669,4.15,0.016666666666666666
108,2016-01-12 11:00:00,6.4,743.2999999999998,86.0,5.0,40.0,4.2,0.013888888888888888
109,2016-01-12 11:10:00,6.5,743.333333333333,85.1666666666667,5.3333333333333295,38.0,4.16666666666667,0.013888888888888888
110,2016-01-12 11:20:00,6.6,743.366666666667,84.3333333333333,5.66666666666667,36.0,4.133333333333329,0.013888888888888888
111,2016-01-12 11:30:00,6.7,743.4,83.5,6.0,34.0,4.1,0.016666666666666666
112,2016-01-12 11:40:00,6.8,743.4333333333329,82.6666666666667,6.3333333333333295,32.0,4.06666666666667,0.016666666666666666
113,2016-01-12 11:50:00,6.9,743.466666666667,81.8333333333333,6.6666666666666705,30.0,4.03333333333333,0.016666666666666666
114,2016-01-12 12:00:00,7.0,743.5,81.0,7.0,28.0,4.0,0.016666666666666666
115,2016-01-12 12:10:00,7.0833333333333295,743.5,80.6666666666667,7.0,30.0,4.01666666666667,0.05277777777777778
116,2016-01-12 12:20:00,7.16666666666667,743.5,80.3333333333333,7.0,32.0,4.03333333333333,0.06111111111111111
117,2016-01-12 12:30:00,7.25,743.5,80.0,7.0,34.0,4.05,0.04722222222222222
118,2016-01-12 12:40:00,7.3333333333333295,743.5,79.6666666666667,7.0,36.0,4.06666666666667,0.10833333333333334
119,2016-01-12 12:50:00,7.416666666666669,743.5,79.3333333333333,7.0,38.0,4.0833333333333295,0.025
120,2016-01-12 13:00:00,7.5,743.5,79.0,7.0,40.0,4.1,0.016666666666666666
121,2016-01-12 13:10:00,7.416666666666669,743.5,79.3333333333333,7.1666666666666705,40.0,4.06666666666667,0.08055555555555556
122,2016-01-12 13:20:00,7.3333333333333295,743.5,79.6666666666667,7.3333333333333295,40.0,4.03333333333333,0.03611111111111111
123,2016-01-12 13:30:00,7.25,743.5,80.0,7.5,40.0,4.0,0.03888888888888889
124,2016-01-12 13:40:00,7.16666666666667,743.5,80.3333333333333,7.666666666666669,40.0,3.9666666666666694,0.06666666666666667
125,2016-01-12 13:50:00,7.0833333333333295,743.5,80.6666666666667,7.8333333333333295,40.0,3.9333333333333296,0.013888888888888888
126,2016-01-12 14:00:00,7.0,743.5,81.0,8.0,40.0,3.9,0.016666666666666666
127,2016-01-12 14:10:00,6.98333333333333,743.5499999999998,80.1666666666667,7.5,40.0,3.7333333333333294,0.016666666666666666
128,2016-01-12 14:20:00,6.96666666666667,743.6,79.3333333333333,7.0,40.0,3.56666666666667,0.016666666666666666
129,2016-01-12 14:30:00,6.95,743.65,78.5,6.5,40.0,3.4,0.10277777777777777
130,2016-01-12 14:40:00,6.93333333333333,743.7,77.6666666666667,6.0,40.0,3.2333333333333294,0.05555555555555555
131,2016-01-12 14:50:00,6.91666666666667,743.75,76.8333333333333,5.5,40.0,3.06666666666667,0.019444444444444445
132,2016-01-12 15:00:00,6.9,743.7999999999998,76.0,5.0,40.0,2.9,0.013888888888888888
133,2016-01-12 15:10:00,6.8,743.8166666666668,77.0,4.8333333333333295,40.0,3.0,0.011111111111111112
134,2016-01-12 15:20:00,6.7,743.833333333333,78.0,4.66666666666667,40.0,3.1,0.011111111111111112
135,2016-01-12 15:30:00,6.6,743.85,79.0,4.5,40.0,3.2,0.008333333333333333
136,2016-01-12 15:40:00,6.5,743.866666666667,80.0,4.3333333333333295,40.0,3.3,0.008333333333333333
137,2016-01-12 15:50:00,6.4,743.8833333333331,81.0,4.16666666666667,40.0,3.4,0.008333333333333333
138,2016-01-12 16:00:00,6.3,743.9,82.0,4.0,40.0,3.5,0.008333333333333333
139,2016-01-12 16:10:00,6.3333333333333295,743.95,80.8333333333333,4.5,38.16666666666669,3.3,0.011111111111111112
140,2016-01-12 16:20:00,6.36666666666667,744.0,79.6666666666667,5.0,36.3333333333333,3.1,0.013888888888888888
141,2016-01-12 16:30:00,6.4,744.0499999999998,78.5,5.5,34.5,2.9,0.011111111111111112
142,2016-01-12 16:40:00,6.43333333333333,744.1,77.3333333333333,6.0,32.66666666666669,2.7,0.011111111111111112
143,2016-01-12 16:50:00,6.46666666666667,744.15,76.1666666666667,6.5,30.8333333333333,2.5,0.011111111111111112
144,2016-01-12 17:00:00,6.5,744.2,75.0,7.0,29.0,2.3,0.016666666666666666
145,2016-01-12 17:10:00,6.31666666666667,744.283333333333,76.6666666666667,7.0,30.8333333333333,2.43333333333333,0.019444444444444445
146,2016-01-12 17:20:00,6.133333333333329,744.366666666667,78.3333333333333,7.0,32.66666666666669,2.56666666666667,0.06388888888888888
147,2016-01-12 17:30:00,5.95,744.45,80.0,7.0,34.5,2.7,0.1111111111111111
148,2016-01-12 17:40:00,5.76666666666667,744.533333333333,81.6666666666667,7.0,36.3333333333333,2.8333333333333295,0.11388888888888889
149,2016-01-12 17:50:00,5.5833333333333295,744.616666666667,83.3333333333333,7.0,38.16666666666669,2.9666666666666694,0.07222222222222222
150,2016-01-12 18:00:00,5.4,744.7,85.0,7.0,40.0,3.1,0.03333333333333333
151,2016-01-12 18:10:00,5.3,744.75,86.0,6.8333333333333295,40.0,3.15,0.03333333333333333
152,2016-01-12 18:20:00,5.2,744.7999999999998,87.0,6.6666666666666705,40.0,3.2,0.025
153,2016-01-12 18:30:00,5.1,744.85,88.0,6.5,40.0,3.25,0.01388888888888889
154,2016-01-12 18:40:00,5.0,744.9,89.0,6.3333333333333295,40.0,3.3,0.011111111111111112
155,2016-01-12 18:50:00,4.9,744.95,90.0,6.1666666666666705,40.0,3.35,0.008333333333333333
156,2016-01-12 19:00:00,4.8,745.0,91.0,6.0,40.0,3.4,0.013888888888888888
157,2016-01-12 19:10:00,4.75,745.033333333333,91.3333333333333,6.1666666666666705,40.0,3.4,0.013888888888888888
158,2016-01-12 19:20:00,4.7,745.0666666666668,91.6666666666667,6.3333333333333295,40.0,3.4,0.016666666666666666
159,2016-01-12 19:30:00,4.65,745.1,92.0,6.5,40.0,3.4,0.013888888888888888
160,2016-01-12 19:40:00,4.6,745.1333333333331,92.3333333333333,6.6666666666666705,40.0,3.4,0.016666666666666666
161,2016-01-12 19:50:00,4.55,745.1666666666669,92.6666666666667,6.8333333333333295,40.0,3.4,0.016666666666666666
162,2016-01-12 20:00:00,4.5,745.2,93.0,7.0,40.0,3.4,0.016666666666666666
163,2016-01-12 20:10:00,4.53333333333333,745.3166666666668,92.6666666666667,6.8333333333333295,40.0,3.4,0.013888888888888888
164,2016-01-12 20:20:00,4.56666666666667,745.4333333333329,92.3333333333333,6.6666666666666705,40.0,3.4,0.013888888888888888
165,2016-01-12 20:30:00,4.6,745.5499999999998,92.0,6.5,40.0,3.4,0.013888888888888888
166,2016-01-12 20:40:00,4.633333333333329,745.6666666666669,91.6666666666667,6.3333333333333295,40.0,3.4,0.013888888888888888
167,2016-01-12 20:50:00,4.66666666666667,745.783333333333,91.3333333333333,6.1666666666666705,40.0,3.4,0.013888888888888888
168,2016-01-12 21:00:00,4.7,745.9,91.0,6.0,40.0,3.4,0.016666666666666666
169,2016-01-12 21:10:00,4.8,745.95,90.5,6.1666666666666705,38.16666666666669,3.41666666666667,0.016666666666666666
170,2016-01-12 21:20:00,4.9,746.0,90.0,6.3333333333333295,36.3333333333333,3.43333333333333,0.011111111111111112
171,2016-01-12 21:30:00,5.0,746.0499999999998,89.5,6.5,34.5,3.45,0.008333333333333333
172,2016-01-12 21:40:00,5.1,746.1,89.0,6.6666666666666705,32.66666666666669,3.4666666666666694,0.013888888888888888
173,2016-01-12 21:50:00,5.2,746.15,88.5,6.8333333333333295,30.8333333333333,3.4833333333333294,0.011111111111111112
174,2016-01-12 22:00:00,5.3,746.2,88.0,7.0,29.0,3.5,0.011111111111111112
175,2016-01-12 22:10:00,5.3333333333333295,746.266666666667,87.3333333333333,6.8333333333333295,30.8333333333333,3.4,0.016666666666666666
176,2016-01-12 22:20:00,5.36666666666667,746.333333333333,86.6666666666667,6.6666666666666705,32.66666666666669,3.3,0.013888888888888888
177,2016-01-12 22:30:00,5.4,746.4,86.0,6.5,34.5,3.2,0.013888888888888888
178,2016-01-12 22:40:00,5.43333333333333,746.466666666667,85.3333333333333,6.3333333333333295,36.3333333333333,3.1,0.011111111111111112
179,2016-01-12 22:50:00,5.46666666666667,746.533333333333,84.6666666666667,6.1666666666666705,38.16666666666669,3.0,0.013888888888888888
180,2016-01-12 23:00:00,5.5,746.6,84.0,6.0,40.0,2.9,0.011111111111111112
181,2016-01-12 23:10:00,5.5833333333333295,746.733333333333,83.3333333333333,6.3333333333333295,40.0,2.86666666666667,0.011111111111111112
182,2016-01-12 23:20:00,5.66666666666667,746.866666666667,82.6666666666667,6.6666666666666705,40.0,2.8333333333333295,0.011111111111111112
183,2016-01-12 23:30:00,5.75,747.0,82.0,7.0,40.0,2.8,0.011111111111111112
184,2016-01-12 23:40:00,5.8333333333333295,747.1333333333331,81.3333333333333,7.3333333333333295,40.0,2.7666666666666706,0.013888888888888888
185,2016-01-12 23:50:00,5.91666666666667,747.266666666667,80.6666666666667,7.666666666666669,40.0,2.7333333333333294,0.013888888888888888
186,2016-01-13 00:00:00,6.0,747.4,80.0,8.0,40.0,2.7,0.013888888888888888
187,2016-01-13 00:10:00,5.883333333333329,747.533333333333,81.3333333333333,8.0,37.8333333333333,2.8333333333333295,0.008333333333333333
188,2016-01-13 00:20:00,5.76666666666667,747.6666666666669,82.6666666666667,8.0,35.66666666666669,2.9666666666666694,0.005555555555555556
189,2016-01-13 00:30:00,5.65,747.7999999999998,84.0,8.0,33.5,3.1,0.008333333333333333
190,2016-01-13 00:40:00,5.53333333333333,747.9333333333329,85.3333333333333,8.0,31.3333333333333,3.2333333333333294,0.005555555555555556
191,2016-01-13 00:50:00,5.41666666666667,748.0666666666668,86.6666666666667,8.0,29.166666666666693,3.36666666666667,0.011111111111111112
192,2016-01-13 01:00:00,5.3,748.2,88.0,8.0,27.0,3.5,0.013888888888888888
193,2016-01-13 01:10:00,5.3,748.3166666666668,88.5,8.0,26.0,3.56666666666667,0.016666666666666666
194,2016-01-13 01:20:00,5.3,748.4333333333329,89.0,8.0,25.0,3.6333333333333298,0.013888888888888888
195,2016-01-13 01:30:00,5.3,748.5499999999998,89.5,8.0,24.0,3.7,0.011111111111111112
196,2016-01-13 01:40:00,5.3,748.6666666666669,90.0,8.0,23.0,3.7666666666666706,0.011111111111111112
197,2016-01-13 01:50:00,5.3,748.783333333333,90.5,8.0,22.0,3.8333333333333295,0.013888888888888888
198,2016-01-13 02:00:00,5.3,748.9,91.0,8.0,21.0,3.9,0.011111111111111112
199,2016-01-13 02:10:00,5.3333333333333295,749.083333333333,90.6666666666667,8.0,21.5,3.8833333333333298,0.011111111111111112
200,2016-01-13 02:20:00,5.36666666666667,749.266666666667,90.3333333333333,8.0,22.0,3.86666666666667,0.013888888888888888
201,2016-01-13 02:30:00,5.4,749.45,90.0,8.0,22.5,3.85,0.013888888888888888
202,2016-01-13 02:40:00,5.43333333333333,749.6333333333331,89.6666666666667,8.0,23.0,3.8333333333333295,0.013888888888888888
203,2016-01-13 02:50:00,5.46666666666667,749.8166666666668,89.3333333333333,8.0,23.5,3.8166666666666704,0.011111111111111112
204,2016-01-13 03:00:00,5.5,750.0,89.0,8.0,24.0,3.8,0.008333333333333333
205,2016-01-13 03:10:00,5.48333333333333,750.2,89.0,8.0,24.0,3.7833333333333297,0.005555555555555556
206,2016-01-13 03:20:00,5.46666666666667,750.4,89.0,8.0,24.0,3.7666666666666706,0.005555555555555556
207,2016-01-13 03:30:00,5.45,750.6,89.0,8.0,24.0,3.75,0.005555555555555556
208,2016-01-13 03:40:00,5.43333333333333,750.7999999999998,89.0,8.0,24.0,3.7333333333333294,0.013888888888888888
209,2016-01-13 03:50:00,5.41666666666667,751.0,89.0,8.0,24.0,3.7166666666666694,0.013888888888888888
210,2016-01-13 04:00:00,5.4,751.2,89.0,8.0,24.0,3.7,0.013888888888888888
211,2016-01-13 04:10:00,5.36666666666667,751.3166666666668,89.1666666666667,8.0,23.666666666666693,3.6833333333333296,0.011111111111111112
212,2016-01-13 04:20:00,5.3333333333333295,751.4333333333329,89.3333333333333,8.0,23.3333333333333,3.6666666666666705,0.011111111111111112
213,2016-01-13 04:30:00,5.3,751.5499999999998,89.5,8.0,23.0,3.65,0.013888888888888888
214,2016-01-13 04:40:00,5.26666666666667,751.6666666666669,89.6666666666667,8.0,22.666666666666693,3.6333333333333298,0.011111111111111112
215,2016-01-13 04:50:00,5.23333333333333,751.783333333333,89.8333333333333,8.0,22.3333333333333,3.61666666666667,0.013888888888888888
216,2016-01-13 05:00:00,5.2,751.9,90.0,8.0,22.0,3.6,0.013888888888888888
217,2016-01-13 05:10:00,5.16666666666667,752.0499999999998,90.0,7.8333333333333295,22.166666666666693,3.56666666666667,0.013888888888888888
218,2016-01-13 05:20:00,5.133333333333329,752.2,90.0,7.666666666666669,22.3333333333333,3.53333333333333,0.011111111111111112
219,2016-01-13 05:30:00,5.1,752.35,90.0,7.5,22.5,3.5,0.011111111111111112
220,2016-01-13 05:40:00,5.06666666666667,752.5,90.0,7.3333333333333295,22.666666666666693,3.4666666666666694,0.013888888888888888
221,2016-01-13 05:50:00,5.03333333333333,752.65,90.0,7.1666666666666705,22.8333333333333,3.43333333333333,0.005555555555555556
222,2016-01-13 06:00:00,5.0,752.7999999999998,90.0,7.0,23.0,3.4,0.005555555555555556
223,2016-01-13 06:10:00,5.01666666666667,752.983333333333,89.8333333333333,6.8333333333333295,25.8333333333333,3.4,0.013888888888888888
224,2016-01-13 06:20:00,5.03333333333333,753.1666666666669,89.6666666666667,6.6666666666666705,28.666666666666693,3.4,0.011111111111111112
225,2016-01-13 06:30:00,5.05,753.35,89.5,6.5,31.5,3.4,0.016666666666666666
226,2016-01-13 06:40:00,5.06666666666667,753.533333333333,89.3333333333333,6.3333333333333295,34.3333333333333,3.4,0.016666666666666666
227,2016-01-13 06:50:00,5.0833333333333295,753.716666666667,89.1666666666667,6.1666666666666705,37.16666666666669,3.4,0.05555555555555555
228,2016-01-13 07:00:00,5.1,753.9,89.0,6.0,40.0,3.4,0.03333333333333333
229,2016-01-13 07:10:00,5.0833333333333295,753.966666666667,89.1666666666667,5.8333333333333295,36.66666666666669,3.4,0.025
230,2016-01-13 07:20:00,5.06666666666667,754.033333333333,89.3333333333333,5.66666666666667,33.3333333333333,3.4,0.013888888888888888
231,2016-01-13 07:30:00,5.05,754.1,89.5,5.5,30.0,3.4,0.013888888888888888
232,2016-01-13 07:40:00,5.03333333333333,754.1666666666669,89.6666666666667,5.3333333333333295,26.666666666666693,3.4,0.013888888888888888
233,2016-01-13 07:50:00,5.01666666666667,754.233333333333,89.8333333333333,5.16666666666667,23.3333333333333,3.4,0.011111111111111112
234,2016-01-13 08:00:00,5.0,754.2999999999998,90.0,5.0,20.0,3.4,0.011111111111111112
235,2016-01-13 08:10:00,5.0,754.45,89.6666666666667,4.8333333333333295,21.5,3.36666666666667,0.008333333333333333
236,2016-01-13 08:20:00,5.0,754.6,89.3333333333333,4.66666666666667,23.0,3.3333333333333295,0.05555555555555556
237,2016-01-13 08:30:00,5.0,754.75,89.0,4.5,24.5,3.3,0.10555555555555556
